Volatility,Return,Sharpe Ratio,AAPL,MSFT,GOOG,AMZN,TSLA,SPY,QQQ,VTI,BND,GLD
0.12184268796003479,0.22101325268644445,1.6497769053845737,0.00581372628780935,0.0,0.0,0.0,0.0,0.3999999999999996,0.19418627371219133,7.045145716810808e-16,0.0,0.4
0.1101574725996806,0.24182402466967903,2.0136992927915287,0.04690129254046022,0.0,0.0,0.06629636496470924,0.005977081588221632,0.4,0.0,0.08082526090660913,0.0,0.4
0.13734381584646332,0.11654396239784794,0.702936363045093,0.08293666457767282,0.0,0.0,0.0,0.0,0.4,0.11706333542232847,3.0401028916493544e-16,0.0,0.4
0.12885298605838724,0.172298170944276,1.1819529807036449,4.586402280830024e-16,0.0,0.0,1.69791283501987e-15,4.110204683728831e-16,0.4,0.19999999999999757,1.202066891960658e-15,6.244554783776797e-16,0.39999999999999847
0.13012531323340365,0.2533412307560853,1.7932039889698088,0.12349269555072198,2.076247160309741e-17,4.0766001685454967e-17,0.1137247582657794,0.0,0.07382106530283673,0.2889614808806619,0.0,4.957514433689969e-17,0.4
0.10739832315833246,0.254745857450848,2.18574974494502,0.13937709010146376,2.6915711210354666e-16,2.0469737016526324e-16,0.004165372328687222,0.0,0.39999999999999913,1.92844937888261e-16,0.05684894195713791,1.5045004184321044e-16,0.39960859561271117
0.11678263413143561,0.2650248030304969,2.098127044768731,0.07487438109588151,1.7986914041534519e-16,0.0391622126167982,0.12823879756336085,2.3960868011929648e-17,0.39999999999999986,1.951563910473908e-17,0.07830574718487257,0.0,0.2794188615390868
0.1102593850119316,0.23565319475123325,1.9558715544068797,0.0,2.160512875881623e-16,0.03824254549192663,0.07161078672372787,8.464702394608257e-17,0.3999999999999995,0.0,0.09014666778434577,9.622228028705222e-17,0.4
0.14199133863856528,0.1777169049301563,1.1107501798516033,0.0839028714837001,2.723515857283587e-16,6.474855374083432e-16,0.0,1.4625887306829455e-16,0.22161459556808816,0.2944825329482117,9.011888457699513e-16,6.38378239159465e-16,0.3999999999999977
0.13774565460112626,0.1262899223373034,0.7716390229883473,0.16898262520337165,0.0,1.001802807376606e-15,1.1856834958301476e-15,1.375635716449608e-15,0.3999999999999999,0.031017374796627188,8.795048023202412e-16,8.439429710627167e-16,0.3999999999999971
0.1311662793819001,0.26997579637759755,1.9057931471073826,0.04281300093875972,1.0565550170871241e-16,0.03020940599198063,0.031693108940347436,0.0,0.1382549603358948,0.35702952379301756,2.0464316005663896e-17,8.464908461680576e-17,0.39999999999999974
0.13480230081615577,0.12515682422677088,0.7800818204889872,0.06551752246638523,0.0,0.0,0.0,0.0,0.3999999999999984,0.09347339292239518,0.04100908461122221,0.0,0.4
0.13842400399169277,0.1182583726620236,0.7098362265833632,0.20000000000000023,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4
0.11767146601638578,0.23345261679409013,1.8139709142772709,0.0,0.0,0.0,0.0,3.184645043988952e-16,0.4,0.19022896966033365,0.0,0.00977103033966566,0.4
0.10032007747764911,0.28889989253281784,2.680419506182375,0.06560081416799139,6.285391044441591e-16,2.8933290225491293e-16,0.0650216150341035,0.0,0.3999999999999979,4.3946779808984315e-16,0.01115647378363991,0.10638403039563538,0.3518370666186305
0.09373641619245435,0.24997819147412112,2.45345620001028,0.059773905949977835,0.0,0.0,0.05823596237342143,1.5902535364931136e-16,0.4,0.0,0.0,0.18837415601320384,0.2936159756633976
0.11820064266587622,0.28144549821266424,2.2118788216042575,0.1213270172423646,1.0598407716755336e-16,0.07190121339438398,0.12762129592383675,0.0,0.32142209812680617,8.63702555656265e-17,1.3958732463935296e-16,4.01425854362758e-17,0.35772837531260854
0.13480230081615577,0.12515682422677088,0.7800818204889872,0.06551752246638523,0.0,0.0,0.0,0.0,0.3999999999999984,0.09347339292239518,0.04100908461122221,0.0,0.4
0.13716352019160163,0.1269462695599266,0.7796990731248001,0.12172651272599927,0.0,1.0527264281655346e-15,1.1524323704527328e-15,7.273709087297908e-16,0.3999999999999982,0.07827348727399781,3.0881330478904623e-15,5.368494819697756e-16,0.3999999999999982
0.12863031484783957,0.2668263368328458,1.9188815414533007,0.12001499034086376,0.0,0.021338824095829104,0.12182084410835733,0.004169365469904282,0.12853079497367184,0.20412518101137367,0.0,5.990217002982412e-18,0.4
0.12240906935856696,0.2728641273449323,2.0657303308485226,0.05162836295797807,0.0,0.043716024983480095,0.12584430192837992,0.023054103830809854,0.4,1.1058862159352145e-17,0.11486295129897457,0.0,0.24089425500037756
0.11697912806879146,0.27691854614617883,2.196276809270571,0.05538615979066882,0.0,0.06610405741776369,0.060105164075323125,0.01385152350607669,0.3999999999999999,0.0,0.0045530952101681555,0.0,0.4
0.11938471466933485,0.2646440620516364,2.0492075784512105,0.10448648764332469,0.0,0.07614661835552065,0.12985152275453943,0.0,0.2642196871327615,0.035740625351950446,5.4260097067376563e-17,4.740673999192868e-17,0.38955505876190333
0.13718602209439731,0.12763619686719005,0.7846003202361672,0.11230127331618549,1.7564075194265172e-17,0.0,0.0,0.0,0.39999999999999974,0.0876987266838152,3.4293314715716505e-16,0.0,0.4
0.12099542141295684,0.246149504795357,1.869074896838532,0.0,1.344474239534644e-16,0.0,0.0,1.6728634720366797e-16,0.3999999999999999,0.20000000000000018,1.3183898417423734e-16,0.0,0.3999999999999999
0.11373868418808096,0.22213173066930347,1.777159038828458,0.009515059739163449,0.0,0.07509523793312299,0.07649560651360503,1.0230125123758538e-16,0.39999999999999997,2.1080955991265027e-17,0.03889409581410836,4.60514872763218e-17,0.4
0.1302036734961989,0.2796019197292512,1.9938140972407346,0.19411224309700983,0.0058700706202547675,1.0421893383016911e-17,0.09216377602053645,0.028439546204250023,0.08988062619239821,0.2352641460492711,0.0,0.0,0.3542695918162798
0.12935232305524835,0.18101990104418536,1.2448164612815753,0.10711890720849149,1.6444636451173889e-16,3.1265680149050734e-16,2.0952206983282373e-16,0.0,0.38407440215386135,0.1088066906376458,1.2912576823759236e-15,0.0,0.3999999999999996
0.11065352698631813,0.2943935300180192,2.4797540348799445,0.09856390775701257,2.5305278705811673e-16,0.0,0.07348490268123804,0.0,0.3999999999999996,3.745918505937418e-17,0.06716670222949254,3.811553112794131e-17,0.3607844873322571
0.12099542141295684,0.246149504795357,1.869074896838532,0.0,1.344474239534644e-16,0.0,0.0,1.6728634720366797e-16,0.3999999999999999,0.20000000000000018,1.3183898417423734e-16,0.0,0.3999999999999999
0.12954835530842304,0.19760402580431333,1.3709477467427622,0.005537682121474966,0.0,0.0,2.0365172742191396e-17,1.3248950547772864e-16,0.39999999999999913,0.19446231787852505,5.758197738070514e-16,7.340048707726865e-17,0.4
0.13731709788302587,0.12621682065957693,0.7735148957929343,0.08342898015589138,1.5471565001368148e-16,0.0,6.431487287184012e-16,1.441988889405721e-17,0.39999999999999986,0.11657101984410856,0.0,1.4842727741326556e-16,0.3999999999999995
0.11616653573257298,0.2673328013501973,2.1291226409607518,0.10182965188448734,5.493652407984051e-16,0.00553219833815957,0.06980883756500673,0.017595443771079678,0.39999999999999813,9.726106638824339e-16,0.005233868441268012,7.326496180570796e-16,0.39999999999999836
0.101659435205219,0.28433478737127654,2.6001992519205546,0.05753864584575535,0.0,0.0,0.06954121783349876,3.0695118755780237e-16,0.4,0.0,0.00612509274200409,0.09527558207661033,0.3715194615021324
0.1286805601032955,0.19172489583889749,1.3345053495341417,0.06882485343812085,3.5995512126518747e-16,5.503410227536421e-16,3.1159970437233397e-16,8.174884380540703e-17,0.39999999999999813,0.1311751465618783,1.984848917169213e-15,4.784584187178531e-16,0.3999999999999989
0.15025199171520076,0.14267440434877762,0.8164577583856869,0.034458815758520715,0.010970406325369773,4.716279450311944e-16,0.0,0.0,0.15457077791610685,0.4,0.0,6.559423143537302e-17,0.39999999999999997
0.1363207926958502,0.1681003649963348,1.0864106793067614,3.5423667196819694e-16,0.0,0.0,0.008780588606715456,0.0,0.3666095399974023,0.22460987139589197,0.0,0.0,0.4
0.1376443184705768,0.12134745422924782,0.7362995825426105,0.16815516971392444,0.0318448302860761,7.024545875533583e-16,1.1633489310769463e-15,9.635304706878678e-16,0.39999999999999536,6.204889033134542e-16,3.3321869569169493e-15,4.781331580661075e-16,0.3999999999999969
0.10832603890684352,0.23810155623193116,2.0133807017488254,0.09366851316792785,0.0,1.734723475976807e-18,0.038692528553284616,0.0023009282322941364,0.39999999999999986,0.0,0.06533803004649354,0.0,0.4
0.10753615582771378,0.2262812002339541,1.918249714676821,0.03303041897961583,1.968154328083142e-16,1.8626078983759637e-17,0.05885537734530619,1.2969768488357847e-17,0.39999999999999997,0.0,0.1822762918073801,0.0,0.325837911867698
0.1366766307433064,0.10915057371860784,0.6522737152194095,0.17421246964987974,0.0,0.0,0.0,0.0,0.4,0.0,0.025787530350097336,0.0,0.4
0.12857597056454173,0.1796908260842035,1.2419958829246631,0.0,4.202465735312154e-15,0.0,0.0,0.0,0.4,0.20000000000003737,0.0,0.0,0.4
0.10891642249612866,0.25505563214177124,2.1581284691032345,0.07686207125658313,2.332660974102563e-16,0.0,0.050095804291917075,0.00196609657702605,0.4,3.390842294448415e-17,0.07107602787447329,7.475573979287553e-17,0.4
0.11047115670492808,0.22247960930646993,1.8328730805933293,0.0392913805168643,1.0784079516452267e-15,0.004162605941045202,0.10253902298528722,0.0,0.3999999999999994,1.7546772287527433e-16,0.06757956282338577,2.0822102722584113e-16,0.38642742773341693
0.1382373658791958,0.11039372279322497,0.6539022370566515,0.20000000000000412,1.842466066867554e-15,1.2354212704929202e-15,2.87419285420476e-15,3.4185165549011076e-15,0.39999999999997315,8.771737676493974e-16,1.8540073989936623e-14,8.152387185461629e-16,0.39999999999999303
0.12927345878267335,0.19846179577257558,1.3804983439995573,0.022874380278420835,0.0,0.0,0.0,4.4398078963281407e-17,0.4,0.17712561972157925,3.0162504438546733e-16,0.0,0.4
0.12736243122121035,0.19852261813818997,1.4016897795247147,5.627331733735758e-17,0.0,6.977722960829343e-16,1.607837596957076e-15,3.566369487707246e-16,0.4,0.19999999999999651,1.6879971021208026e-15,3.6031231159237304e-16,0.39999999999999813
0.11361062911082191,0.24374162834457966,1.96937232102051,0.03345979605254727,0.0,0.0,0.09162393866869753,0.020222044060462505,0.4,0.0,0.14157683793928347,0.0,0.31311738327900984
0.11764263202615774,0.2567429918791096,2.012391152779292,0.034623252692909924,0.0,6.708500942254059e-18,0.11494118327643628,0.02429728386295142,0.4,0.0,0.1481962757400155,4.0369590266139954e-17,0.27794200442768696
0.12783329737782242,0.18586701326607855,1.2975258924585522,0.027211879162233096,0.0,0.0,0.0,0.0,0.3999999999999904,0.14648839474538836,0.026299726092390122,0.0,0.4
0.11841693011313774,0.257608592340363,2.0065424100535907,0.12149913673752004,0.0,0.07410078381307096,0.12618230701003605,0.0,0.2818745023596442,0.016904784952425544,4.786375957494529e-17,6.652089073324824e-17,0.3794384851273034
0.1274505116872283,0.19386527400039366,1.3641787051202288,0.0,5.31068896723169e-17,3.8175517134286963e-16,2.3486402709864747e-15,9.166475445973438e-16,0.4,0.1999999999999946,5.2921208164522554e-15,3.934908295906499e-16,0.3999999999999957
0.13844830942427,0.11367980396916769,0.6766410103433564,0.20000000000000645,1.190150408780788e-14,5.475220971051797e-15,7.681355551625302e-15,9.802922362744937e-15,0.3999999999999374,8.199604190073373e-15,3.257116798494053e-14,2.3358051604027708e-15,0.3999999999999782
0.12276897288387899,0.2659243305458654,2.0031472510442265,0.06552720051997155,0.0,0.046491947161548246,0.14304995197973777,0.030219022979643836,0.4,0.0,0.002396592886439057,2.0897996874658098e-16,0.31231528447265916
0.11973842968379275,0.25723664833355525,1.9812907932737531,0.08645029247409936,0.0,0.017566291669435817,0.1608672345441095,0.009656749967172031,0.4,0.0,0.023523330038362086,0.0,0.3019361013068214
0.11688920135270964,0.2890667154748716,2.3018954048883513,0.04731467358477378,0.0,0.04901688293445438,0.05645775764880874,0.019083161713051747,0.4,0.0,0.0281275241189135,0.0,0.4
0.10821469248125795,0.22799185357646887,1.9220297060169687,0.026070390914647492,1.3086320221900039e-16,0.0,0.0679030884201673,0.0037060258742320465,0.4,0.0,0.1601519718313993,0.0,0.342168522959554
0.12965277646430814,0.18965751515077914,1.3085528885490842,0.10056913248340907,0.0,3.609851133290487e-16,0.0,5.827586677109586e-17,0.39171126698370307,0.1128092105020382,4.495915358754266e-16,0.0,0.3949103900308493
0.13273156640020195,0.11813391591978746,0.7393412025584153,0.10565448767765773,2.3913163116340286e-15,2.2057008997045102e-15,2.652392194768538e-15,1.6557935578198624e-15,0.4,0.0,0.09434551232233729,9.48026379621325e-16,0.3999999999999929
0.1453227524677215,0.1851159362994685,1.1362015479038177,0.09806116512948151,0.0,0.0,8.00683304380545e-17,0.0,0.1355543501272705,0.3663844847432487,0.0,0.0,0.4
0.1414718473189285,0.18298704072920158,1.1520810947055076,0.14151481219590079,1.2793585635328952e-16,1.474514954580286e-17,4.141652298894627e-17,0.0,0.18940528087060202,0.26907990693349715,6.071532165918825e-17,0.0,0.4
0.12857597056454173,0.1796908260842035,1.2419958829246631,0.0,4.202465735312154e-15,0.0,0.0,0.0,0.4,0.20000000000003737,0.0,0.0,0.4
0.13842400399169277,0.1182583726620236,0.7098362265833632,0.20000000000000023,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4
0.11957688306341115,0.25265213867898684,1.945628057185705,0.12905737280679644,0.0,0.04467598701602204,0.1303433503054304,3.179422870813742e-17,0.23511087011655304,0.07770246855295,0.0,7.830650190776556e-17,0.38310995120224817
0.13131637838576216,0.30278436326243485,2.1534584393708456,0.1673870342368575,1.1390475558202204e-16,0.01431377386271663,0.12448986866102536,0.02206916703710758,0.06072307092839551,0.21101708527389745,2.273605837019993e-17,3.141814607955651e-17,0.39999999999999997
0.11114529863359432,0.27100027089342515,2.258307584568933,0.05387198412631479,0.0,0.0,0.025078490269707106,0.00899966973875744,0.4,0.0,0.19167631856449044,0.0,0.3203735373007296
0.13765934295252524,0.1278889095352375,0.7837383734458566,0.16823325550051585,4.345482307321902e-16,1.196959198423997e-16,1.0148132334464322e-16,3.859759734048396e-16,0.4,0.031766744499482406,0.0,0.0,0.4
0.12919104263459266,0.19131051918843697,1.3260247436269723,0.016771056896273638,9.57675778956446e-16,1.0408340855860843e-15,1.474298114145789e-15,2.242130092700023e-16,0.39999999999999947,0.18322894310372567,6.08237418764368e-17,5.9913012051548975e-16,0.3999999999999969
0.13216097634831736,0.26286683579922904,1.8376592131034235,0.08983324724366239,0.0,1.6398557858843255e-17,0.1084533035051,7.830650190776556e-17,0.06599164378792635,0.33572180546331115,1.0110185258427329e-17,0.0,0.4
0.11104319581138515,0.26687916252535,2.2232714100258066,0.05358302045704101,1.3827778982608563e-15,0.0,0.030391927414718856,0.002128654451224452,0.3999999999999997,2.6739136078923753e-16,0.21741696627883528,0.0,0.2964794313981791
0.13012531323340365,0.2533412307560853,1.7932039889698088,0.12349269555072198,2.076247160309741e-17,4.0766001685454967e-17,0.1137247582657794,0.0,0.07382106530283673,0.2889614808806619,0.0,4.957514433689969e-17,0.4
0.10895101275389496,0.22879224775850976,1.916386479400078,0.03816302194375362,0.0,0.0014874227584702484,0.08085317251969916,1.8844789010513674e-17,0.39999999999999997,1.964440399707268e-16,0.13891861690742102,1.1168637629316303e-16,0.34057776587065586
0.1287542957157798,0.16827050805364854,1.151577174410942,8.216033525583203e-16,0.0,0.0,0.0,0.0,0.4,0.2000000000000005,0.0,0.0,0.4
0.11971459148432645,0.24021311411510693,1.8394843217080867,0.0,0.0,0.0,0.0,0.0,0.4,0.20000000000000248,0.0,2.9918604976124006e-16,0.4
0.11119569258654627,0.22680092747176317,1.8597926112183263,0.04086656117930608,0.0,0.00980390078417681,0.10610103746780776,2.8189256484623115e-18,0.4,1.6994869053710282e-16,0.058721108152782114,1.2072591190626092e-16,0.38450739241592724
0.11047115670492808,0.22247960930646993,1.8328730805933293,0.0392913805168643,1.0784079516452267e-15,0.004162605941045202,0.10253902298528722,0.0,0.3999999999999994,1.7546772287527433e-16,0.06757956282338577,2.0822102722584113e-16,0.38642742773341693
0.13727447293013403,0.11599089385832095,0.6992625198945445,0.09499636055852496,8.120077960721561e-15,4.041743068700088e-15,5.834362940687621e-15,5.618552498254381e-15,0.3999999999999941,0.10500363944147237,0.0,1.422527460409606e-15,0.3999999999999852
0.13731709788302587,0.12621682065957693,0.7735148957929343,0.08342898015589138,1.5471565001368148e-16,0.0,6.431487287184012e-16,1.441988889405721e-17,0.39999999999999986,0.11657101984410856,0.0,1.4842727741326556e-16,0.3999999999999995
0.13679210977293185,0.1265105061735185,0.7786304805907349,0.07590856862902465,0.0,5.580388581782891e-16,9.685178006813011e-16,4.369334755116583e-17,0.3999999999999995,0.12409143137097536,3.0617869350990645e-16,1.3758525568841051e-16,0.39999999999999925
0.12745426334670956,0.20333302151846577,1.4384220402243517,0.0,0.0,2.6693183076207486e-15,5.15377919475408e-15,1.5124736875403191e-15,0.39999999999999664,0.19999999999999873,2.605076179038781e-15,1.1750104550522716e-15,0.39999999999999214
0.11373868418808096,0.22213173066930347,1.777159038828458,0.009515059739163449,0.0,0.07509523793312299,0.07649560651360503,1.0230125123758538e-16,0.39999999999999997,2.1080955991265027e-17,0.03889409581410836,4.60514872763218e-17,0.4
0.13745009056843116,0.1208836495665486,0.7339656827386554,0.09696710381612297,0.0,2.3397082882237186e-16,5.731634784844619e-16,7.852876335312509e-16,0.4,0.10303289618387715,0.0,2.152683413469969e-16,0.3999999999999982
0.11622340880163276,0.28911441086569095,2.3154923232806635,0.055466904019393234,0.0,0.03381997613300934,0.06740746333922505,0.015705429170425788,0.3999999999999995,1.8980653095253264e-16,0.02760022733794734,1.802486111757151e-16,0.3999999999999996
0.11498397811212661,0.258179257720175,2.071412570957621,0.06353193619793492,0.0,0.007838290966362085,0.12256896544875827,0.0,0.4,0.0,0.15152169495532045,1.5924496623506636e-16,0.25453911243162414
0.12736243122121035,0.19852261813818997,1.4016897795247147,5.627331733735758e-17,0.0,6.977722960829343e-16,1.607837596957076e-15,3.566369487707246e-16,0.4,0.19999999999999651,1.6879971021208026e-15,3.6031231159237304e-16,0.39999999999999813
0.13373732782691602,0.19803928742312796,1.331260989852795,0.10970441490229153,0.0,0.0,0.0,0.0,0.30619284366668303,0.184102741431027,0.0,0.0,0.4
0.13415831991488686,0.2905412681923088,2.0165821125663053,0.21295975967869465,0.0,0.033795849322623875,0.09400281882383867,0.03152217935334201,0.0,0.2477001547170509,6.417799234756383e-17,8.441214153621137e-17,0.3800192381044499
0.1286423349216929,0.2755541536954568,1.9865478487390453,0.015126481761055008,0.03224148360417778,0.047627309036912896,0.00719622763708802,1.3465790982269965e-16,0.19401517461783954,0.3037933233429267,1.3335686721571705e-17,1.093959992037874e-16,0.39999999999999997
0.11724186457147676,0.235884151856324,1.8413572032941337,0.019749825882510817,3.756421714483371e-16,0.05788731305880195,0.12236286105868761,0.0,0.3999999999999999,0.0,0.0,0.0,0.39999999999999997
0.13747067842565003,0.12272749574229967,0.7472684132991971,0.14143986727905028,1.5313271484185265e-15,0.0,0.0,0.0,0.4,0.05856013272094962,0.0,0.0,0.4
0.12209415324151485,0.2653002627519346,2.0091073670555324,0.05436270957737419,0.0,0.039862615225861084,0.14637963835703094,0.03125054459660272,0.3999999999999999,0.0,0.007526217159418447,0.0,0.32061827508371293
0.13734381584646332,0.11654396239784794,0.702936363045093,0.08293666457767282,0.0,0.0,0.0,0.0,0.4,0.11706333542232847,3.0401028916493544e-16,0.0,0.4
0.11604729110894649,0.250619213084464,1.9872864836453281,0.03133062859652783,0.0,9.70069437065723e-17,0.1039794795132928,0.021308522287061527,0.4,0.0,0.16869686508138534,0.0,0.27468450452173254
0.11368237090259554,0.2760944972120375,2.2527195305546748,0.07906255425513672,0.0,0.05491468822970259,0.11466968277988945,0.0004066994384060598,0.39999999999999986,0.0,0.0,8.767480219843581e-17,0.35094637529686534
0.13783722892389869,0.10934760589912415,0.6482109847728719,0.19926814555136516,2.744332538995309e-15,1.547373340571312e-15,2.0886070650760757e-15,4.1191008937069284e-15,0.39999999999997293,2.770353391134961e-15,0.0007318544486558699,5.611830444784971e-16,0.3999999999999922
0.1286423349216929,0.2755541536954568,1.9865478487390453,0.015126481761055008,0.03224148360417778,0.047627309036912896,0.00719622763708802,1.3465790982269965e-16,0.19401517461783954,0.3037933233429267,1.3335686721571705e-17,1.093959992037874e-16,0.39999999999999997
0.11938471466933485,0.2646440620516364,2.0492075784512105,0.10448648764332469,0.0,0.07614661835552065,0.12985152275453943,0.0,0.2642196871327615,0.035740625351950446,5.4260097067376563e-17,4.740673999192868e-17,0.38955505876190333
0.12789059252427032,0.19361776356424146,1.3575491374105044,6.593333124334116e-15,0.0,7.673608416035842e-15,2.1836595867465425e-14,1.2093883021889619e-14,0.3867129389531903,0.21328706104673936,7.012538279362016e-14,1.0536848950955603e-14,0.399999999999946
0.11070102718179065,0.2738870061361034,2.2934476092907072,0.04037620613268713,0.0,0.0,0.03598944696065263,0.01007133759002432,0.4,0.0,0.161622236686273,0.0,0.3519407726303611
0.11816591353968849,0.25617848937238324,1.998702352460194,0.0420183484625491,0.0,4.0348583849048048e-16,0.11438397678040473,0.026982429275160005,0.39999999999999897,2.8297676701871666e-17,0.13642735203884299,0.0,0.28018789344304396
